name,address,lng,lat
高齢者サービスステーションいなぎ正吉苑,東京都稲城市平尾１１２７番地１,139.48424,35.61444
いなぎ苑,東京都稲城市百村２５５番地,139.49251,35.63583
デイサービスセンター　ひらお苑,東京都稲城市平尾２－４９－２０,139.49362,35.60828
デイサービスセンターハーモニー松葉,東京都稲城市矢野口１８０６,139.51941,35.63714
いなぎ苑みさわ川サービスセンター,東京都稲城市東長沼１７４１－１,139.50958,35.63657
あきる野　翔裕館,東京都あきる野市草花１４８１－１,139.30862,35.73986
デイサービスセンター　さくら,東京都羽村市緑ヶ丘２－１－１６,139.31586,35.76551
有限会社　やぎさわケアプランセンター,東京都西東京市柳沢五丁目３番８号,139.5511,35.72438
ケアこげら,東京都西東京市田無町２－１５－６Ｍエーベンタイル１Ｆ,139.54381,35.7283
マイズケア・ディサービスセンター,東京都西東京市南町２－１－１４,139.54509,35.72592
西東京ケアセンターそよ風,東京都西東京市東伏見５－１０－１５,139.55824,35.72209
デイサービスセンター新橋さくらの園いきいき,東京都港区新橋６－１９－２,139.75359,35.66099
北新宿高齢者在宅サービスセンター,東京都新宿区北新宿３－２７－６,139.68983,35.70496
地域福祉おもいで　デイサービス千歳台,東京都世田谷区千歳台２－２９－２７－１Ｆ,139.61272,35.65165
老人デイサービスセンターふじみ苑,東京都中野区弥生町５－２－１９,139.66792,35.68667
ニチイケアセンター由木,東京都八王子市越野３１７－３,139.38838,35.63037
介護予防通所介護あんねい,東京都立川市若葉町３－３－３ＳＫＹビル５階,139.43341,35.72279
ぬくいデイサービス,東京都小金井市貫井北町３－１５－７,139.49495,35.70909
デイサービスセンター　ちょうふ花園,東京都調布市下石原３－４４－１,139.53319,35.65143
ライフケアデイサービスセンター　悠遊,東京都多摩市永山６－２－５永井ビル１Ｆ,139.44342,35.61698
デイサービス　お茶の間　もえぎ,東京都多摩市永山４－２－５－１０３,139.44948,35.62096
あずみ苑　グランデ平沢,東京都あきる野市平沢４７３－１,139.30547,35.73494
デイホーム・まどか,東京都八丈島八丈町三根１３０５－２,139.81456,33.12157
大田翔裕園,東京都大田区東六郷１－１２－１２,139.7197,35.55361
リハビリデイルーム　やわら　代田,東京都世田谷区代田６－１６－１５　,139.66287,35.66673
アクティブ・サン,東京都豊島区巣鴨４－９－５　,139.73047,35.7368
デイサービス　ひまわり　Ⅰ,東京都北区十条台２－６－２９,139.71848,35.75861
パムックデイサービスセンター　みずえ倶楽部,東京都江戸川区篠崎町７－２３－５　１Ｆ,139.90466,35.70416
デイサービス府中,東京都府中市新町２－５９－２３,139.49583,35.68536
アクアメイト稲城,東京都稲城市向陽台６－８,139.49028,35.64122
スマイルケア,東京都大田区久が原１－４－３　小川マンション１階,139.69446,35.58641
デイサービスセンタテルウェル練馬,東京都練馬区関町南４－１６－２０,139.57132,35.7224
さくらふじ,東京都中野区中野２－２１－６,139.66774,35.70345
かどころデイサービス,東京都荒川区西日暮里４－１４－１　1階,139.76294,35.73251
デイサービスあおば　蜜柑の家,東京都足立区辰沼２－４－１７,139.83586,35.78794
デイサービスセンター　あじさい,東京都福生市福生２０５０－１,139.33641,35.74603
東久留米市幸町デイサービスセンター,東京都東久留米市幸町１－１９－５,139.52403,35.76122
デイサービスセンターかねがふち,東京都墨田区墨田３－４１－１６　１Ｆ,139.82275,35.72989
中央リハ　アシスト,東京都大田区池上１－２８－１０　堤方ビルＢ棟２Ｆ,139.71075,35.57523
らいちょうデイサービスセンター,東京都北区堀船２－３－１３　１階,139.74655,35.75242
石神井クラシック・コミュニティ　そよ風,東京都練馬区石神井台７－１６－１１　,139.57832,35.73113
ファミリーサポートセンターもも,東京都葛飾区東金町３－２１－５,139.87387,35.77195
株式会社　ケアサービス　デイサービスセンター堀切,東京都葛飾区堀切７－８－１８,139.83037,35.75421
デイサービスセンター　森の時計,東京都西多摩郡奥多摩町白丸２６５番地,139.11343,35.813
あっとほーむユープラザ,東京都八王子市千人町4丁目3番17号,139.30804,35.65614
デイサービスあんねいルーム,東京都立川市若葉町３－３－３ＳＫＹビル３階,139.43341,35.72279
デイサービス　ももたろう,東京都府中市矢崎町２－３－５,139.47392,35.66311
つばさリハビリテーション・デイサービスセンター,東京都調布市深大寺元町４－３８－４エクレール深大寺２階,139.54425,35.67229
万年青　静華庵,東京都新宿区市谷山伏町２－２,139.72763,35.6999
デイサービスセンター　このまち両国,東京都墨田区緑３－３－５,139.80417,35.69309
みんなの家,東京都江東区北砂１－３－４３－１０２　,139.82225,35.68401
デイサービスセンター千束,東京都大田区北千束１－２－５廣瀬ビル１階,139.69109,35.61077
新板橋デイサービスセンター,東京都板橋区板橋一丁目４７番１０号　樹ビル１Ｆ、２Ｆ,139.71838,35.74858
こすもすリハビリデイサービス高島平,東京都板橋区高島平７－４３－１７内田コーポ１０３,139.65764,35.79225
デイルーム　てくてく,東京都八王子市北野町５１９－２８　２F,139.35089,35.65096
デイサービスセンター　「びおら」,東京都八王子市追分町９番３号,139.31761,35.66026
デイサービス　いちほ大坂上,東京都日野市大坂上３－２１－２０,139.39104,35.67482
村山団地デイサービスセンター,東京都武蔵村山市緑が丘１４６０４６号棟－１１,139.40791,35.74292
デイホーム　ゆりの木　錦糸町,東京都墨田区緑四丁目３９番７号　ルミリオ錦糸町ビル１階,139.80605,35.69602
上目黒診療所,東京都目黒区上目黒４－４－２１　,139.69232,35.6414
デイホーム　ゆりの木　大田,東京都大田区南六郷２－１７－１１泉マンション１Ｆ,139.7213,35.54684
スマイルデイサービス　荻窪店,東京都杉並区荻窪５－１０－２５,139.61771,35.7016
デイホームゆりの木　巣鴨,東京都豊島区巣鴨３－２０－１４,139.73561,35.73446
コンチェルト目白デイサービスセンター,東京都豊島区目白４－２９－５　シャロン目白１階,139.69826,35.72578
通所介護施設　春夏秋冬,東京都荒川区東尾久６－１２－１０,139.77504,35.7471
デイホーム　ゆりの木　石神井,東京都練馬区三原台３－２６－１４ポレール石神井１階,139.60271,35.75553
ケアサービス　いなほ,東京都足立区入谷一丁目１３番１７号,139.76865,35.80379
デイサービス健やか,東京都足立区六月２－１２－１２　レクセルマンション西新井１０９,139.79315,35.78505
デイホームゆりの木　柴又,東京都葛飾区柴又七丁目１番８号　１F,139.87625,35.75709
デイホームゆりの木　江戸川,東京都江戸川区松江５－１－３第２松田ビル１階,139.86592,35.68641
デイサービスセンター　西小岩,東京都江戸川区西小岩４－１－２２　バリュー西小岩ビルディング４階,139.88078,35.73552
東京ヴィレッジ,東京都江戸川区西小岩二丁目１７番４号,139.87569,35.73409
デイサービスセンター　わとなーる,東京都江戸川区鹿骨一丁目３番８号,139.88647,35.70695
デイサービスセンターゆや,東京都三鷹市井口２－４－３１,139.54913,35.68708
清瀬の里　デイサービス,東京都清瀬市松山３丁目１７番６号,139.51598,35.76851
デイサービス　めいゆう,東京都江東区北砂一丁目１１番１号,139.82321,35.68043
株式会社　ユニオンケアデイサービスセンター　まごころ,東京都大田区大森北６－１３－１,139.7345,35.57906
デイサービスのいきいき西蒲田,東京都大田区西蒲田３－３－３,139.70808,35.56916
テルテルハウス奥沢,東京都世田谷区中町２－１－２１メゾン等々力１階,139.64532,35.60952
おおしま整形喜多見介護センター　通所介護,東京都世田谷区喜多見９－２－１４セイジョー喜多見ビル２０１,139.58702,35.63689
デイホーム　ゆりの木　板橋,東京都板橋区清水町７９－２パールハイツ１Ｆ,139.70442,35.76589
くるみリハビリデイサービス,東京都練馬区錦２－７－５,139.66779,35.76155
デイホームゆりの木竹ノ塚,東京都足立区竹の塚２－２３－５　ヴィルヌーブ1F,139.79483,35.79112
デイサービスわかば,東京都足立区平野２－８－２,139.80327,35.78373
日介ケアセンター本木,東京都足立区本木１－２０－５,139.78473,35.76303
きらら介護サービス　堀切,東京都葛飾区堀切４－５３－８　,139.82556,35.7484
介護サポート　コンパス,東京都江戸川区東葛西6-29-17,139.87733,35.65993
デイサービスきらら一之江,東京都江戸川区一之江７丁目５０番地６号,139.87813,35.68561
あずみ苑　館町,東京都八王子市館町２０６５－７　,139.30371,35.63031
富士ライフケアネット(株)八王子あんしん館,東京都八王子市散田町３－１５－１８,139.31023,35.65334
デイホーム　ゆりの木　東大和,東京都東大和市奈良橋６－７６１－１,139.4258,35.74983
稲城柔道接骨師会デイサービス株式会社,東京都稲城市東長沼１１７４－７　リベラルハイツ１０１,139.50368,35.64223
結いの家・みかんの木,東京都西東京市下保谷５－１２－１３,139.56419,35.75018
デイサービス　ヨウコー駒込,東京都文京区本駒込５－３２－８,139.75241,35.73312
デイサービスいずみ苑,東京都江東区亀戸７－１１－１３　,139.83548,35.69733
医療法人社団涓泉会　ヴィガ・山王リハビリ,東京都品川区西大井４－２５－２　１階,139.71919,35.59232
デイ・フォーラム　染井吉野,東京都豊島区駒込六丁目３３番１６号,139.74207,35.74159
大正舎　介護くらぶ,東京都八王子市元八王子町１－４８８－３,139.28978,35.6656
デイサービス　やまびこ,東京都八王子市打越町３４５－２京王北野マンションＣ－１０３,139.35645,35.6443
ライズ　デイサービス,東京都日野市三沢２－１８－１０,139.42624,35.65763
イリーゼ赤羽デイサービスセンター,東京都北区赤羽北２－２６－１１,139.70656,35.78632
イリーゼ西大泉デイサービスセンター,東京都練馬区西大泉１－３２－３　コンフォート西大泉１Ｆ/２０３,139.5688,35.75517
イリーゼ光が丘デイサービスセンター,東京都練馬区旭町１－８－７　フォレスト上原１Ｆ,139.62025,35.76255
亀有デイサービスさくらんぼ,東京都葛飾区亀有３－３４－１０　,139.84978,35.76422
ツクイ江戸川大杉,東京都江戸川区大杉１丁目１９番８号,139.87715,35.7058
高齢者デイサービスセンターぬくもりの園,東京都町田市下小山田町２７２９－２,139.40791,35.59338
文京区介護予防拠点　いきいき森川,東京都文京区本郷６－１０－６,139.75677,35.7124
ケアプラン・デイサービス　ティーステーション,東京都台東区日本堤２－１２－３,139.79643,35.72743
デイサービスセンターエンゼルヘルプ方南,東京都杉並区方南２－６－２８,139.65892,35.6806
有限会社　アミ　昭和町デイサービスセンター,東京都北区昭和町２－１２－１４,139.7529,35.74912
デイサービスセンター　ルースト,東京都八王子市長沼町１３０８－４スカイパレス北野１０２,139.3607,35.64546
東京ヘルスケア機能訓練センター,東京都三鷹市下連雀３－１２－６エクセラン三鷹１０２,139.56299,35.69894
デイサービスセンター　たのしいデイ　むさしふちゅう,東京都府中市分梅町５－３０－１,139.46483,35.66145
ニチイケアセンターしろかね,東京都港区白金３－３－１,139.7299,35.64646
大角医院リハビリデイサービスセンター,東京都練馬区上石神井４－３－２３　ホワイトフェニックスビル１階,139.59081,35.72786
デイサービスほたるの里,東京都八王子市館町１８２１－１５８,139.29698,35.62585
はっぴーライフ吉祥寺,東京都武蔵野市吉祥寺東町１－１７－１８,139.58412,35.70586
株式会社ふっとらいふ　リハビリ生活デイサービスセンター,東京都三鷹市大沢六丁目８番２３号,139.52899,35.67873
デイサービス　ソラスト小平,東京都小平市学園西町２－１５－１小平サンパークビル２階,139.4782,35.72333
デイサービスセンター　ほのか武蔵村山,東京都武蔵村山市残堀２－３２－５,139.37132,35.74957
芳香苑高齢者在宅サービスセンター,東京都江東区東雲２－２－２９　,139.80165,35.64282
セントケア東雲　デイサービスセンター,東京都江東区東雲一丁目９番２０東雲キャナルコートＣＯＤＡＮ第２０号棟第２０１号室,139.80237,35.64655
渋谷区ひがし健康プラザ高齢者在宅サービスセンター,東京都渋谷区東三丁目１４番１３号,139.70973,35.65112
渋谷区ケアステーション笹幡高齢者在宅サービスセンター,東京都渋谷区幡ケ谷二丁目２１番９号,139.67288,35.6764
渋谷区けやきの苑・西原,東京都渋谷区西原二丁目１９番１号,139.67969,35.67427
デイサービスセンター　江古田の森,東京都中野区江古田３－１４－１９　,139.6655,35.72741
通所介護・介護予防コミュニティ保歩笑（ほほえみ）,東京都杉並区荻窪５－１５－２２ＨＯＬＤ荻窪ビル４階,139.61659,35.70366
デイホームにんじん・荻窪ふれあいの家,東京都杉並区荻窪２－２９－３,139.61816,35.69679
スマイルデイサービス　本天沼店,東京都杉並区本天沼３－４４－２,139.62373,35.7173
デイサービスセンター　うきま幸朋苑,東京都北区浮間５－１３－１,139.69261,35.78455
デイサービス　クローバー,東京都練馬区春日町５－１１－４７,139.63864,35.74635
ミモザ千住大橋,東京都足立区千住河原町２１－８,139.79872,35.74263
アゼリーアネックス,東京都江戸川区大杉２－１０－１６,139.87918,35.70675
ヤギさん家,東京都青梅市今井１丁目４９６番地の１３,139.31296,35.81168
デイサービスぬくもり,東京都青梅市長淵２－６７０－１,139.2755,35.77609
医療法人社団豊明会　デイサービス　ローズガーデン北野,東京都八王子市北野町５７０－５,139.34915,35.65221
りは職人でい,東京都立川市柴崎町３－１８－２９エトワール南立川１階,139.40991,35.69234
セントケア国立,東京都国立市富士見台３－１５－６アリエスビル１階,139.43687,35.6868
デイサービス　湧,東京都小金井市本町６－５－３　シャトー小金井１階,139.5042,35.69926
デイサービス　オリーブの森,東京都渋谷区笹塚３－２５－１,139.6636,35.67546
デイサービスセンター朝日,東京都足立区興野１－１８－１２,139.78073,35.76756
けんこうどう元気運動倶楽部,東京都八王子市八日町５－１３Ｙ’ｓビル１Ｆ－Ｂ,139.32944,35.66003
デイサービス　真秀の里,東京都八王子市川口町３３９３番地,139.27213,35.69812
第二八王子心成苑,東京都八王子市館町１７９５番地1,139.29582,35.62886
けあらーず立川指定通所介護事業所,東京都立川市栄町１－６－１　公務員宿舎　共用棟,139.43106,35.70552
デイサービス　いずみの森,東京都日野市東豊田２－１１－３ラポール豊田１階,139.39041,35.66092
デイサービス　みんなの家６丁目,東京都三鷹市下連雀６－６－５１,139.56752,35.68925
デイ・サロン青い鳥　オアシス,東京都大田区中央４－８－１グリーンヒル１Ｆ,139.71671,35.58221
デイサービス太陽スポーツ館,東京都杉並区桃井２－１－６シャトレ・オギ１Ｆ　Ａ店舗,139.61096,35.71056
アースサポート王子神谷,東京都北区王子５－１７－２２,139.73787,35.76638
デイサービス　はるかぜ,東京都北区王子本町２－２８－３－１０３和幸マンション,139.73099,35.7543
医療法人社団健育会　ケアセンターけやき,東京都板橋区桜川２－１０－７,139.67949,35.75819
おしどりデイサービスセンター,東京都足立区鹿浜７－２５－１５シャトーセブン鹿浜１階,139.76283,35.78552
千住桜花苑,東京都足立区千住元町１８－１９,139.79338,35.75532
ケアセンターつどい足立入谷,東京都足立区入谷１－２７－１８,139.76494,35.80545
友愛デイサービス,東京都葛飾区東四つ木３－３８－１２,139.83807,35.73083
アイムデイサービスセンター,東京都八王子市南大沢１－２２－２１,139.38643,35.61765
通所介護　ぽかぽかリハビリセンター,東京都町田市能ヶ谷６－２－５０,139.4801,35.58894
クローバーデイサービス中央,東京都中央区日本橋本町２－８－１２　,139.77744,35.68854
ニチイケアセンターおしあげ,東京都墨田区太平３－１９－５　,139.81339,35.70256
デイサービス　灯（あかり）,東京都練馬区石神井台７－２１－８,139.58142,35.7313
ケアパートナー花畑,東京都足立区南花畑１－１３－２０,139.82478,35.78683
デイサービスなの花　北新宿,東京都新宿区北新宿４－３３－３マンションヴィップ新宿柏木１０３号,139.68973,35.70714
文京区介護予防拠点　いきいき礫川,東京都文京区小石川２－１６－１,139.74767,35.71139
健遊館　冨士乃湯,東京都墨田区立花４－７－９立花冨士ハイツ１Ｆ,139.83005,35.7107
ＴＲＹ（トライ）倶楽部　目黒,東京都目黒区目黒２－９－５ブラッサム目黒２階,139.70938,35.63344
結いの家・上荻,東京都杉並区上荻２－２５－１０　青柳マンション１０１,139.61113,35.7081
デイサービスかじわら,東京都北区堀船３－２９－１７,139.74849,35.7518
デイサービス　がんじゅ～,東京都荒川区西尾久１－１４－１４,139.76378,35.7455
梅のさとデイサービス上石神井,東京都練馬区上石神井４－４－２１－１Ｆ,139.59068,35.72839
老人デイサービスセンター　はるかぜ,東京都足立区東保木間１－１９－５,139.81599,35.78869
菜の花ハウス,東京都足立区関原３－３７－２２　,139.78699,35.7713
デイサービスあおぞら,東京都葛飾区柴又３－６－１８,139.87125,35.76151
リハビリセンターおおつか,東京都八王子市大塚７９６－１,139.42447,35.63866
デイサービス　ヨウコー十条,東京都北区東十条２－４－１０,139.72934,35.76273
デイサービスセンター　ラポール高島平,東京都板橋区高島平２－５－１,139.66121,35.78272
デイサービスあおば　柚子の家,東京都足立区六木１－４－６,139.83772,35.78983
デイサービス　あおい,東京都足立区青井１－１７－２０,139.81436,35.77465
クローバーデイサービスセンター,東京都葛飾区立石３－３－５　,139.84351,35.73836
やさしい手デイサービス　ゆめふる　小岩店,東京都江戸川区南小岩６－４－７,139.87643,35.72951
デイサービス　ハミッツ,東京都新宿区高田馬場４－１４－６第二長谷川ビル１階,139.70091,35.71249
ほっとステーション　スウィング,東京都新宿区新宿６－２７－４８アイビービル１０２,139.70866,35.69651
介護予防センター　イーライフ仲池上,東京都大田区仲池上１－３１－１３光陽社ビル４階,139.69565,35.58784
デイサービスコミュニティ・ケア,東京都練馬区西大泉３－２６－１５さかえやビル１階,139.57954,35.76181
株式会社ケアサービス　デイサービスセンターたくみ,東京都足立区南花畑２－６－８,139.81883,35.78863
介護予防型リハビリ「さんぽ道」,東京都足立区谷中３－８－１８,139.83516,35.77854
デイサービスえくぼ,東京都足立区保木間２－２３－２,139.80803,35.79425
デイサービス　ゆうあい,東京都江戸川区中央１－１２－１７セントラーレ十二番館,139.86928,35.70591
ジャパンケア柿の木坂,東京都目黒区柿の木坂２－３０－１５　１階,139.67278,35.62608
ジャパンケア本羽田,東京都大田区本羽田３－２４－６　コーピアス多摩川　１階,139.74071,35.54564
はなまるデイサービス赤羽,東京都北区赤羽１－４１－５,139.71971,35.78168
はなまるデイサービス志茂,東京都北区志茂１－２８－７－１０１,139.72981,35.77761
ジャパンケア赤羽,東京都北区赤羽台３－１－１９　綿貫ビル１Ｆ,139.71803,35.78092
ジャパンケア豊玉,東京都練馬区豊玉北２－１８－２,139.6647,35.73343
ジャパンケア八王子みなみ野,東京都八王子市七国１－２１－４,139.32811,35.62379
ジャパンケア吉祥寺,東京都武蔵野市吉祥寺南町２－３８－７　,139.58649,35.70341
デイサービスハミング,東京都西東京市泉町３－１２－２５パスレル保谷２階,139.55698,35.74155
文京くすのき高齢者在宅サービスセンター,東京都文京区大塚４－１８－１　,139.73482,35.72408
なのはなデイサービスセンター,東京都墨田区八広１－１－４　ビレッタ八広　１階,139.82108,35.72017
リハビリデイサービス　すずらん,東京都目黒区自由が丘１－２０－２１　,139.66896,35.61346
デイサービス　ジーノエバーノ,東京都大田区田園調布４－４７－１１　,139.65961,35.5924
デイ・サービス　たんぽぽ,東京都練馬区谷原５－１６－２２　,139.6102,35.7509
ワーカーズコープ・デイサービス・よつば,東京都足立区千住東２－４－４　マンション西山１Ｆ,139.806,35.74665
ミモザ南六郷,東京都大田区南六郷２－３５南六郷二丁目団地第３号棟１２０号,139.72144,35.54468
パワーエイジ練馬北町,東京都練馬区北町２－３９－３　ダイエイビルディング１Ｆ,139.66231,35.76806
ジョイリハ北綾瀬,東京都足立区谷中２－１０－１７　アイリスセゾン１階,139.83298,35.77613
デイサービス　ほほえみ,東京都足立区伊興１－６－２２　,139.78375,35.78921
「こころ」デイサービス南大沢,東京都八王子市南大沢１－２２－１　,139.38643,35.61765
デイサービスろーるきゃべつ,東京都多摩市貝取１－５３－７－１０３　,139.43742,35.62525
デイサービスどんたく,東京都大田区西糀谷３－９－１５　,139.73834,35.55528
柚子の木,東京都練馬区上石神井南町９－４　,139.59579,35.72268
こひつじデイサービス　わが家,東京都葛飾区四つ木１－６－５　,139.83347,35.73293
リハビリデイサービス　陽だまり,東京都西東京市南町４－１３－１７,139.54149,35.72264
ジャパンケアいきいき西原,東京都文京区千石４－３４－２２　西原寿会館,139.74077,35.72899
デイサービスひまわりⅡ浮間,東京都北区浮間３－２６－２０　,139.70251,35.78801
デイサービス　ほほえみ,東京都練馬区小竹町１－３５－４　,139.67686,35.73866
老人デイサービスセンター神津島やすらぎの里,東京都神津島村字沢尻１１番１,139.16466,34.22674
パナソニック　エイジフリーケアセンター西落合・デイサービス,東京都新宿区西落合４－２１－１１　グリーンレジデンス西落合１Ｆ,139.67731,35.72776
文京向丘高齢者在宅サービスセンター,東京都文京区向丘２－２２－９　,139.75737,35.72334
文京本郷高齢者在宅サービスセンター,東京都文京区本郷４－２１－２　,139.75471,35.7104
文京白山高齢者在宅サービスセンター,東京都文京区白山５－１６－３　,139.74684,35.72501
文京千駄木高齢者在宅サービスセンター,東京都文京区千駄木５－１９－２　,139.76036,35.72629
パナソニック　エイジフリーケアセンター八雲・デイサービス,東京都目黒区八雲５－１７－２２　都立大学フラワーマンション１Ｆ・２Ｆ,139.66605,35.62246
パナソニック　エイジフリーケアセンター鎌田・デイサービス,東京都大田区蒲田１－２９－５　エーワンハイム１Ｆ,139.71928,35.56416
中央リハ　うの木,東京都大田区田園調布南２１－１０中央リハビル１階,139.67668,35.58046
ソフィアデイサービス池上,東京都大田区池上２－８－１０　オルタス１０６,139.7016,35.57901
パナソニック　エイジフリーケアセンター千鳥・デイサービス,東京都大田区千鳥１－１６－２　鈴木ビル１Ｆ,139.69382,35.57257
パナソニック　エイジフリーケアセンター用賀・デイサービス,東京都世田谷区用賀２－３１－７　イイダアネックスⅠ　１０１,139.63538,35.62472
株式会社エーデルワイス　デイサービスセンター桃華,東京都杉並区桃井２－１１－５　,139.61087,35.71235
デイサービスあすなろ,東京都杉並区久我山２－１－２２,139.60606,35.68142
デイホーム宮前ふれあいの家,東京都杉並区宮前５－１７－１５　,139.60239,35.69474
健遊館　ゆートピア,東京都北区滝野川７－２０－１１　高波マンション１Ｆ,139.72025,35.74245
パナソニック　エイジフリーケアセンター十条台・デイサービス,東京都北区十条台１－６－３７　,139.72523,35.75736
パナソニック　エイジフリーケアセンター練馬春日町・デイサービス,東京都練馬区春日町３－３３－２７　サンヴェリー真野１Ｆ,139.64217,35.75201
パナソニック　エイジフリーケアセンター関町北・デイサービス,東京都練馬区関町北２－１０－２　,139.57588,35.72468
デイサービス　リゾート　ハナマウイ　ジョイ,東京都江戸川区船堀２－２２－１４　ＮＳセントラルビル２Ｆ,139.86223,35.68249
ケアポート　銀の鈴,東京都江戸川区北小岩６－１５－１０　リエス北小岩１０１,139.88474,35.74232
ウィズケアリハビリセンター,東京都東村山市久米川町３－１－１,139.4744,35.7602
パナソニックエイジフリーケアセンター八王子・デイサービス,東京都八王子市長沼町９５１－１　エントピア田代１Ｆ,139.36101,35.64188
パナソニック　エイジフリーケアセンター町田・デイサービス,東京都町田市木曽西３－２０－６メディカルモール町田Ｃ区画,139.41946,35.57248
武蔵野市桜堤ケアハウスデイサービスセンター,東京都武蔵野市桜堤１－９－９　,139.53407,35.71075
武蔵野市立高齢者総合センター　デイサービスセンター,東京都武蔵野市緑町２－４－１　,139.56143,35.71598
武蔵野市立北町高齢者センター　コミュニティケアサロン,東京都武蔵野市吉祥寺北町４－１－１６　,139.56798,35.71136
浅川苑サービスセンター,東京都日野市高幡８６４－４　,139.40913,35.66392
パナソニック　エイジフリーケアセンター府中・デイサービス,東京都府中市浅間町３－５－２　シャルール浅間町,139.49847,35.68479
パナソニック　エイジフリーケアセンター昭島・デイサービス,東京都昭島市玉川町２－７－１３　ウエスタンコートハウス１Ｆ,139.37738,35.70812
パナソニック　エイジフリーケアセンター花小金井・デイサービス,東京都小平市花小金井３－１１－２　,139.51926,35.73425
ふそうケアセンター,東京都福生市福生二宮２４６１　,139.33972,35.73579
パナソニック　エイジフリーケアセンター清瀬上清戸・デイサービス,東京都清瀬市上清戸２－５－８,139.51973,35.77921
デイサービス　ジョイライフ,東京都墨田区業平２－７－７　,139.81233,35.70701
デイサービス花咲く家,東京都江東区東砂４－２２－４－１０１　,139.84009,35.67873
デイサービスセンター　あすか,東京都北区西ケ原４－５１－１　,139.73605,35.74216
まちや明生苑デイサービスセンター,東京都荒川区町屋５－１５－１４　,139.78122,35.75208
デイサービス　夏の庭,東京都西東京市中町６－８－１２ドエル苗木山１０１号室,139.55884,35.73571
マイ・ハート倶楽部　石神井台,東京都練馬区石神井台８－３－８　,139.58228,35.73469
ほのぼのデイサービス,東京都葛飾区金町１－２３－１８　１階,139.86855,35.76165
きららデイリハ　てをつなごう,東京都町田市忠生１－５－３,139.42493,35.57407
大島の郷,東京都大島町元町１－２３－１３,139.35597,34.75551
ジャパンケアいきいき小日向,東京都文京区小日向２－８－１５　小日向寿会館１階,139.73355,35.71463
介護予防センター　イーライフ戸越,東京都品川区平塚２－４－２３　五反田レインボーヒルズ１階,139.71635,35.61829
きずなデイサービス,東京都世田谷区赤堤２－１６－１　スカイプラザ１Ｆ,139.64783,35.65717
デイサービス「アレグリア」,東京都世田谷区喜多見９－７－１０　,139.58817,35.63771
デイサービスひまわりⅢ志茂,東京都北区志茂２－５０－１　,139.72729,35.77987
けあらーず西が丘　指定通所介護事業所,東京都北区西が丘３－５－５－１０３　,139.71025,35.76511
デイサービスほっと,東京都荒川区荒川４－８－１１　,139.77753,35.73718
ライズ・リハビリ　デイサービス,東京都練馬区石神井台８－１６－１１　,139.57732,35.7343
コミュニケア２４癒しのデイサービス葛飾,東京都葛飾区奥戸２－１６－７　米山ビル３０１号室,139.85651,35.73552
デイサービス漢方智光薬湯,東京都葛飾区高砂２－８－６　,139.86418,35.74871
デイサービス　ゆうらく,東京都八王子市大横町４－１６河野ビル１階,139.33003,35.66376
デイサービス　コモンズ,東京都町田市森野４－８－３９　,139.43289,35.554
デイサービス秋の雲,東京都西東京市中町６－８－１３　,139.55884,35.73571
デイサービス　オンリーワン,東京都新宿区北新宿４－３６－９　,139.68872,35.70654
リハビリ道場,東京都文京区大塚６－２７－６　グリーンハウス,139.72459,35.72575
健遊館　弘法湯,東京都墨田区墨田１－１１－１４　長谷川ビル１階,139.81737,35.72814
デイサービスココファン南千束,東京都大田区南千束１－２１－９　,139.69299,35.60539
コミュニケア２４癒しのデイサービス南千住,東京都荒川区南千住４－７－３　ロイヤルパークスタワー南千住　２階,139.80193,35.73583
桜台リハビリデイサービス,東京都練馬区豊玉北３－２６－６　べルエール桜台１０３号,139.66133,35.73638
デイサービスほっとホーム,東京都江戸川区篠崎町４－１２－１９　シモンビル篠崎１Ｆ,139.91104,35.69758
デイサービス　あすなろ,東京都日野市百草１０４２－２１　,139.42679,35.64581
はっぴーライフ新小金井,東京都小金井市東町４－１０－１６　小金井ビル,139.52373,35.69493
たてのリハビリデイサービス,東京都東大和市立野２－３－１１　,139.4164,35.74537
通所介護所　学芸大学,東京都目黒区中央町２－１６－３　ミネタウンハウスＢ棟,139.68915,35.63277
いきいきケアメイト西六郷,東京都大田区西六郷１－２０－８　,139.70618,35.55369
ライフタイム上馬デイサービスセンター,東京都世田谷区上馬５－３９－１１　,139.66017,35.6419
株式会社ケアサービス　デイサービスセンター大杉,東京都江戸川区大杉１－１１－７,139.87793,35.70312
杜の園ながおかデイサービスセンター,東京都西多摩郡瑞穂町大字長岡下師岡字桜木３７２－４　,139.32339,35.78359
有限会社シルバンズハウス　デイサービス　みはらし館,東京都立川市一番町１－２９－５,139.38359,35.72351
らくだデイサービスセンター,東京都国分寺市南町２－６－１２　,139.48314,35.6981
ライフタイム国立デイサービスセンター,東京都国立市富士見台４－３７－１　,139.43343,35.68882
ライズ第２デイサービス,東京都日野市三沢２－１８－１１　,139.42624,35.65763
デイサービスセンター　遊・西東京,東京都西東京市芝久保町２－１３－３２　,139.52812,35.7267
アイライフ　根岸,東京都台東区根岸３－２２－６　,139.7822,35.72431
らいおんハートリハビリ温泉デイサービスひまわり,東京都江東区南砂３－５－３スターハイツ１Ｆ,139.82784,35.673
通所介護すずなり立会川,東京都品川区東大井２－２５－１９　金井立会川ビル１階号室,139.73985,35.5983
